elapsed_s,FRET_mA,DAMPER_mA,PICK_mA,FRET_V,DAMPER_V,PICK_V
0.000,0.00,10.02,761.25,0.00,32.50,5.21
0.031,1.25,10.11,663.75,0.66,32.50,5.23
0.059,0.00,9.80,875.00,0.00,331.25,5.22
0.079,12.50,10.04,575.00,0.00,1070.00,5.22
0.100,2.50,9.83,892.50,0.00,1242.50,5.21
0.119,0.00,10.06,265.00,1.10,28.75,5.08
0.139,0.00,9.96,375.00,0.00,1098.75,5.21
0.160,1.25,9.63,871.25,0.00,1117.50,5.24
0.180,-16.25,10.05,375.00,0.00,22.50,5.21
0.199,0.00,9.67,436.25,0.00,25.00,5.21
0.219,0.00,10.05,653.75,0.85,27.50,5.21
0.238,1.25,9.86,776.25,0.00,31.25,5.21
0.258,1.25,9.43,73.75,0.00,32.50,5.21
0.277,0.00,11.19,762.50,0.00,28.75,5.21
0.297,1.25,9.57,786.25,0.00,31.25,5.21
0.317,0.00,10.84,660.00,0.10,25.00,5.21
0.339,0.00,9.70,555.00,0.00,27.50,5.21
0.358,0.00,11.26,485.00,0.00,25.00,5.21
0.378,0.00,10.04,835.00,0.00,32.50,5.21
0.397,1.25,9.43,321.25,0.00,31.25,5.21
0.417,0.00,10.69,457.50,0.00,31.25,5.21
0.436,1.25,9.59,793.75,0.00,32.50,5.21
0.456,0.00,10.05,570.00,0.53,31.25,5.21
0.481,0.00,9.66,692.50,0.00,31.25,5.21
0.500,0.00,11.56,660.00,0.00,31.25,5.21
0.520,3.75,9.91,846.25,0.00,26.25,5.21
0.539,0.00,9.39,-21.25,0.00,27.50,5.21
0.559,1.25,11.71,888.75,0.00,26.25,5.21
0.579,1.25,9.50,428.75,0.00,31.25,5.21
0.603,1.25,10.05,645.00,0.00,31.25,5.21
0.623,0.00,9.63,747.50,0.00,30.00,5.21
0.642,1.25,11.89,651.25,0.00,32.50,5.21
0.662,0.00,9.83,832.50,0.00,28.75,5.21
0.681,0.00,9.99,332.50,0.00,31.25,5.21
0.701,1.25,10.95,893.75,0.00,33.75,5.21
0.720,1.25,9.51,825.00,0.00,31.25,5.21
0.740,1.25,10.67,25.00,0.00,25.00,5.21
0.760,0.00,9.68,885.00,0.00,26.25,5.21
0.779,8.75,10.04,46.25,0.00,28.75,5.21
0.800,1.25,9.89,887.50,0.00,31.25,5.21
0.826,0.00,10.14,638.75,0.00,32.50,5.21
0.859,1.25,9.56,812.50,0.00,31.25,5.21
0.885,-2.50,10.04,780.00,0.00,31.25,5.21
0.910,1.25,9.59,876.25,0.00,31.25,5.21
0.929,-5.00,10.04,598.75,0.00,32.50,5.21
0.949,1.25,9.63,886.25,0.00,31.25,5.21
0.969,0.00,10.05,652.50,0.17,31.25,5.21
0.989,2.50,9.80,830.00,0.00,32.50,5.21
1.009,1.25,11.35,662.50,0.00,31.25,5.21
1.030,-2.50,9.97,747.50,0.00,32.50,5.21
1.051,0.00,9.59,491.25,0.99,32.50,5.21
1.077,1.25,9.85,493.75,0.00,31.25,5.21
1.107,0.00,10.56,2.50,0.00,31.25,5.21
1.132,1.25,9.77,500.00,0.00,30.00,5.21
1.153,2.50,10.07,27.50,0.00,31.25,5.21
1.177,1.25,9.77,885.00,0.00,30.00,5.21
1.197,2.50,10.15,570.00,0.00,28.75,5.21
1.217,1.25,10.05,891.25,0.00,28.75,5.21
1.237,1.25,9.53,760.00,0.11,32.50,5.21
1.256,10.00,10.06,125.00,0.00,32.50,5.21
1.276,1.25,9.70,880.00,0.00,30.00,5.21
1.295,21.25,10.05,536.25,0.70,31.25,5.21
1.315,2.50,9.84,522.50,0.00,33.75,5.21
1.334,1.25,10.32,790.00,0.00,30.00,5.21
1.354,5.00,10.04,788.75,0.00,32.50,5.21
1.374,0.00,9.58,501.25,0.00,31.25,5.21
1.393,0.00,11.69,665.00,0.00,31.25,5.21
1.413,1.25,9.74,813.75,0.00,31.25,5.21
1.432,0.00,10.11,77.50,0.00,31.25,5.21
1.452,1.25,10.04,871.25,0.00,32.50,5.21
1.471,2.50,9.47,760.00,0.42,32.50,5.21
1.492,1.25,10.68,680.00,0.00,31.25,5.21
1.511,0.00,9.67,881.25,0.00,31.25,5.21
1.531,-1.25,10.12,303.75,0.00,31.25,5.21
1.550,0.00,9.86,891.25,0.00,32.50,5.21
1.570,0.00,10.08,38.75,1.44,31.25,5.21
1.591,-1.25,10.01,890.00,0.00,31.25,5.21
1.611,1.25,9.56,913.75,1.44,31.25,5.21
1.632,1.25,10.04,20.00,0.00,2912.50,4.84
1.652,0.00,9.61,880.00,0.00,828.75,5.21
1.672,2.50,10.08,40.00,0.00,32.50,5.21
1.692,1.25,9.85,881.25,0.00,32.50,5.21
1.711,0.00,10.50,541.25,0.00,31.25,5.20
1.731,3.75,10.02,756.25,0.00,32.50,5.21
1.751,1.25,9.54,887.50,0.00,31.25,5.21
1.771,8.75,10.05,160.00,0.00,32.50,5.21
1.790,0.00,9.70,736.25,0.00,31.25,5.21
1.811,-1.25,11.39,537.50,1.61,32.50,5.21
1.830,-1.25,9.85,522.50,0.00,30.00,5.21
1.850,1.25,9.88,328.75,0.00,27.50,5.21
1.870,-12.50,10.05,825.00,0.00,32.50,5.21
1.889,0.00,9.58,571.25,0.00,32.50,5.21
1.909,-1.25,10.69,411.25,0.00,31.25,5.21
1.928,1.25,9.75,912.50,0.00,31.25,5.21
1.948,1.25,10.13,-2.50,0.00,32.50,5.21
1.967,0.00,10.03,732.50,0.00,31.25,5.21
1.987,1.25,9.53,821.25,2.45,31.25,5.21
2.006,8.75,10.05,7.50,0.00,32.50,5.21
2.026,1.25,9.68,878.75,0.00,31.25,5.21
2.045,-3.75,10.05,551.25,1.41,32.50,5.21
2.065,0.00,9.82,630.00,0.00,31.25,5.21
2.084,0.00,10.69,667.50,0.29,30.00,5.21
2.106,1.25,10.00,808.75,0.00,31.25,5.21
2.128,0.00,9.45,882.50,0.94,32.50,5.21
2.148,11.25,10.13,228.75,0.00,33.75,5.21
2.167,0.00,9.68,886.25,0.00,31.25,5.21
